seed,asset
2,NASDAQ:NBTB
2,NASDAQ:ECPG
2,NASDAQ:BRKL
2,NYSE:CHGG
2,NASDAQ:OPCH
2,NASDAQ:RPD
2,NASDAQ:LSTR
2,NYSE:EGO
2,NYSE:FIX
2,NASDAQ:MSEX
2,NYSE:LC
2,NASDAQ:PINC
2,NYSE:ROL
3,NASDAQ:HRTX
3,NYSE:WAT
3,NASDAQ:TER
3,NYSE:SFL
3,NYSE:SBOW
3,NASDAQ:FATE
3,NYSE:FDP
3,NASDAQ:INTU
3,NYSE:CACI
3,NYSE:HESM
3,NASDAQ:OPCH
3,NASDAQ:SITM
3,NYSE:FCF
3,NYSE:VMI
3,NASDAQ:AAOI
3,NYSE:JWN
3,NASDAQ:PFBC
3,NYSE:TREX
3,NASDAQ:IDXX
3,NYSE:THO
3,NASDAQ:IPGP
3,NYSE:PAGS
3,NYSE:FHN
3,NYSE:ANET
3,NYSE:SRE
3,NYSE:CHGG
3,NASDAQ:OTTR
3,NYSE:LXU
3,NYSE:SON
3,NASDAQ:AXON
3,NYSE:MRK
3,NYSE:IDA
3,NYSE:UBER
3,NYSE:HII
3,NASDAQ:WDC
3,NASDAQ:ROKU
3,NASDAQ:LXRX
3,NASDAQ:EEFT
3,NASDAQ:MSEX
3,NYSE:USFD
3,NASDAQ:CAPR
3,NASDAQ:PBYI
3,NASDAQ:DGII
3,NASDAQ:SRCE
3,NASDAQ:PCRX
3,NASDAQ:BOKF
3,NYSE:OLN
3,NASDAQ:SFM
3,NASDAQ:IRDM
3,NASDAQ:NWLI
4,NYSE:DDS
4,NASDAQ:CNOB
4,NYSE:ARW
4,NYSE:LPX
4,NASDAQ:QCOM
4,NYSE:WGO
4,NASDAQ:SHYF
4,NASDAQ:CYTK
4,NYSE:ORCL
4,NYSE:USPH
4,NYSE:NEM
4,NASDAQ:SITM
4,NYSE:ROL
4,NASDAQ:PAAS
4,NYSE:CIVI
4,NASDAQ:ITRI
4,NYSE:TMHC
4,NASDAQ:TXN
4,NYSE:SRE
4,NYSE:ALL
4,NYSE:PAGS
4,NYSE:SBOW
4,NASDAQ:NEOG
4,NASDAQ:RDFN
4,NYSE:GIL
4,NYSE:CMP
4,NYSE:KOS
4,NYSE:FL
4,NASDAQ:HLIT
4,NYSE:TPX
4,NYSE:YETI
4,NYSE:MS
4,NYSE:A
4,NASDAQ:LSCC
4,NYSE:SFBS
4,NYSE:IDA
4,NASDAQ:EFSC
4,NYSE:TPH
4,NASDAQ:PINC
4,NYSE:RNG
4,NYSE:BTU
4,NASDAQ:SLM
4,NASDAQ:INTU
4,NASDAQ:TSCO
4,NYSE:TFC
4,NYSE:EW
4,NASDAQ:TRS
4,NYSE:HP
4,NASDAQ:WSBC
4,NYSE:TREX
5,NASDAQ:KIDS
5,NASDAQ:NTAP
5,NASDAQ:CRUS
5,NASDAQ:MTRX
5,NYSE:THO
5,NASDAQ:ITCI
5,NASDAQ:KALU
5,NASDAQ:MDB
5,NASDAQ:CRDF
5,NASDAQ:UBSI
5,NASDAQ:HWC
5,NASDAQ:VRA
5,NASDAQ:SRCE
5,NYSE:FL
5,NYSE:EGO
5,NYSE:BBW
5,NASDAQ:RVNC
5,NYSE:IEX
5,NYSE:WCN
5,NASDAQ:RYTM
5,NASDAQ:FCFS
5,NYSE:MC
5,NYSE:QTWO
5,NASDAQ:AOSL
5,NASDAQ:NFLX
5,NYSE:KEX
5,NYSE:ELAN
5,NYSE:SBOW
5,NASDAQ:CHTR
5,NASDAQ:CAPR
5,NYSE:HI
5,NASDAQ:RPD
5,NASDAQ:GEVO
5,NASDAQ:QURE
5,NASDAQ:CENX
5,NYSE:JOE
5,NASDAQ:RDNT
5,NYSE:PINS
5,NYSE:TD
5,NYSE:NEM
5,NYSE:DHI
5,NYSE:AMCR
5,NYSE:GHC
5,NYSE:VST
5,NYSE:TPR
5,NASDAQ:SLM
5,NASDAQ:NBIX
5,NASDAQ:AAOI
5,NYSE:RYAM
5,NYSE:CHGG
6,NYSE:MTZ
6,NASDAQ:FIVN
6,NASDAQ:PCRX
6,NASDAQ:ITCI
6,NASDAQ:VRRM
6,NYSE:ENVA
6,NYSE:EVRG
6,NASDAQ:WIX
6,NYSE:FDP
6,NYSE:ETRN
6,NYSE:OC
6,NASDAQ:KIDS
6,NYSE:ARCH
6,NYSE:MDU
6,NASDAQ:SFM
6,NYSE:MTRN
6,NYSE:KMT
6,NYSE:LXFR
6,NASDAQ:ADBE
6,NASDAQ:CGBD
6,NASDAQ:PRDO
6,NASDAQ:GBDC
6,NASDAQ:IDXX
6,NYSE:VVV
6,NYSE:LXU
6,NYSE:CHGG
6,NYSE:PGR
6,NYSE:CACI
6,NASDAQ:LKFN
6,NYSE:TMHC
6,NASDAQ:NBTB
6,NYSE:MAN
6,NYSE:MS
6,NYSE:TFC
6,NYSE:HRTG
6,NASDAQ:PBYI
6,NYSE:CNP
6,NASDAQ:SEDG
6,NYSE:OLN
6,NYSE:PBH
6,NASDAQ:SPT
6,NASDAQ:SRCE
6,NYSE:DDS
6,NYSE:SFBS
6,NYSE:KGC
6,NASDAQ:CHTR
6,NASDAQ:POOL
6,NASDAQ:UBSI
6,NYSE:STC
6,NASDAQ:SLGN
7,NASDAQ:TILE
7,NASDAQ:PLMR
7,NYSE:PAGS
7,NYSE:ALLY
7,NYSE:MAN
7,NYSE:CACI
7,NASDAQ:VRRM
7,NYSE:OIS
7,NASDAQ:WINA
7,NYSE:HI
7,NASDAQ:GEVO
7,NASDAQ:CHTR
7,NYSE:MTZ
7,NASDAQ:ACIW
7,NASDAQ:BOKF
7,NYSE:ENR
7,NYSE:BYD
7,NYSE:KW
7,NASDAQ:TTMI
7,NYSE:UVV
7,NYSE:USFD
7,NASDAQ:NMFC
7,NASDAQ:POOL
7,NYSE:EGO
7,NYSE:MOH
7,NYSE:ONTO
7,NASDAQ:INGN
7,NYSE:MC
7,NYSE:HTH
7,NYSE:TPR
7,NYSE:VVV
7,NYSE:AON
7,NYSE:LXFR
7,NYSE:MYE
7,NYSE:ORCL
7,NYSE:MCK
7,NASDAQ:NWLI
7,NASDAQ:TXN
7,NASDAQ:TCMD
7,NASDAQ:NFLX
7,NASDAQ:CAPR
7,NASDAQ:FCFS
7,NASDAQ:SRCE
7,NYSE:VMI
7,NASDAQ:LXRX
7,NYSE:ECL
7,NASDAQ:ONEW
7,NASDAQ:FHB
7,NASDAQ:MRSN
7,NASDAQ:LSCC
8,NYSE:CNS
8,NYSE:MTRN
8,NASDAQ:TCMD
8,NASDAQ:RDWR
8,NYSE:CVS
8,NYSE:FDP
8,NYSE:CIVI
8,NYSE:SD
8,NYSE:MTD
8,NYSE:PBI
8,NASDAQ:TBBK
8,NYSE:FIS
8,NASDAQ:HOPE
8,NASDAQ:SIGA
8,NASDAQ:ROST
8,NASDAQ:ALGN
8,NYSE:ANET
8,NASDAQ:OLLI
8,NASDAQ:JOUT
8,NYSE:MO
8,NASDAQ:OTEX
8,NYSE:IT
8,NASDAQ:TROW
8,NYSE:STC
8,NYSE:MYE
8,NASDAQ:AVGO
8,NYSE:AN
8,NASDAQ:SIGI
8,NASDAQ:AXON
8,NASDAQ:IDXX
8,NASDAQ:LSTR
8,NASDAQ:KHC
8,NASDAQ:CENX
8,NYSE:MDU
8,NASDAQ:INTC
8,NASDAQ:OPCH
8,NYSE:SBOW
8,NASDAQ:QCOM
8,NASDAQ:MRUS
8,NYSE:RRX
8,NYSE:QSR
8,NASDAQ:BOKF
8,NASDAQ:RVNC
8,NASDAQ:MSFT
8,NASDAQ:EXPO
8,NASDAQ:ROKU
8,NASDAQ:ZS
8,NYSE:SEM
8,NYSE:SLCA
8,NASDAQ:MGPI
9,NYSE:FVRR
9,NYSE:BBDC
9,NYSE:MS
9,NYSE:HTH
9,NYSE:VZ
9,NASDAQ:ATEX
9,NYSE:PLOW
9,NYSE:TPR
9,NASDAQ:POOL
9,NYSE:LC
9,NYSE:TRI
9,NASDAQ:SITM
9,NYSE:LUV
9,NYSE:HL
9,NYSE:ONTO
9,NYSE:CRK
9,NASDAQ:ACIW
9,NYSE:TPX
9,NYSE:IEX
9,NASDAQ:RVNC
9,NASDAQ:FARO
9,NYSE:PAR
9,NASDAQ:VCYT
9,NYSE:STZ
9,NASDAQ:FHB
9,NYSE:OMF
9,NASDAQ:LXRX
9,NYSE:PBH
9,NYSE:MO
9,NYSE:MSCI
9,NYSE:ECL
9,NASDAQ:OSW
9,NYSE:WLK
9,NYSE:VVV
9,NASDAQ:AEHR
9,NASDAQ:TTMI
9,NYSE:PAGS
9,NASDAQ:OFIX
9,NYSE:GM
9,NASDAQ:CRDF
9,NYSE:ROL
9,NASDAQ:XP
9,NYSE:JWN
9,NASDAQ:NEOG
9,NYSE:FF
9,NASDAQ:HWC
9,NASDAQ:PBYI
9,NASDAQ:OCSL
9,NYSE:OGE
9,NYSE:MET
10,NASDAQ:MORN
10,NASDAQ:PLAB
10,NYSE:USPH
10,NASDAQ:HWC
10,NYSE:RRX
10,NYSE:ORCL
10,NYSE:JPM
10,NASDAQ:CSTL
10,NASDAQ:PBYI
10,NYSE:SBOW
10,NYSE:USM
10,NASDAQ:VSEC
10,NASDAQ:ADBE
10,NASDAQ:WERN
10,NYSE:VOYA
10,NASDAQ:SFIX
10,NASDAQ:MDB
10,NYSE:PGR
10,NYSE:NFG
10,NYSE:MFC
10,NYSE:MDU
10,NYSE:MS
10,NYSE:ALK
10,NYSE:HP
10,NYSE:BBW
10,NYSE:WLK
10,NASDAQ:KIDS
10,NASDAQ:FHB
10,NYSE:IQV
10,NYSE:SD
10,NYSE:LXU
10,NASDAQ:MNRO
10,NYSE:SCL
10,NASDAQ:GO
10,NASDAQ:HEES
10,NASDAQ:MERC
10,NYSE:SMG
10,NYSE:LII
10,NASDAQ:UCTT
10,NASDAQ:RVNC
10,NYSE:WGO
10,NYSE:QTWO
10,NASDAQ:RPD
10,NASDAQ:HOPE
10,NYSE:JEF
10,NASDAQ:RYTM
10,NYSE:FDX
10,NYSE:IEX
10,NYSE:MO
10,NYSE:TRI
11,NYSE:HTH
11,NASDAQ:TER
11,NASDAQ:RCMT
11,NYSE:EW
11,NYSE:WAT
11,NYSE:STZ
11,NYSE:YETI
11,NASDAQ:XP
11,NASDAQ:VRRM
11,NYSE:CNS
11,NASDAQ:LKFN
11,NASDAQ:HRTX
11,NYSE:FIX
11,NASDAQ:PBYI
11,NYSE:BCC
11,NASDAQ:MRNA
11,NYSE:ROL
11,NASDAQ:TRS
11,NASDAQ:WIX
11,NASDAQ:ZBRA
11,NYSE:YUMC
11,NASDAQ:QRVO
11,NYSE:NFG
11,NASDAQ:POOL
11,NYSE:VZ
11,NASDAQ:FIVN
11,NYSE:NPO
11,NASDAQ:SPSC
11,NYSE:AON
11,NASDAQ:ATEX
11,NASDAQ:CRUS
11,NASDAQ:HOPE
11,NASDAQ:HLIT
11,NYSE:FL
11,NYSE:IT
11,NASDAQ:GBDC
11,NASDAQ:ROKU
11,NYSE:TREX
11,NYSE:SMP
11,NYSE:LXU
11,NYSE:BBDC
11,NYSE:USM
11,NYSE:MTD
11,NYSE:ASGN
11,NYSE:SO
11,NASDAQ:NMFC
11,NYSE:PBH
11,NASDAQ:TILE
11,NYSE:NOV
11,NYSE:WTRG
12,NASDAQ:PLAB
12,NYSE:GSBD
12,NYSE:SFBS
12,NYSE:ELAN
12,NASDAQ:IDXX
12,NASDAQ:POWI
12,NYSE:GNRC
12,NASDAQ:SHEN
12,NASDAQ:FARO
12,NYSE:MTZ
12,NASDAQ:TRUP
12,NASDAQ:OTEX
12,NYSE:RJF
12,NYSE:KMT
12,NYSE:QTWO
12,NASDAQ:TER
12,NASDAQ:ITCI
12,NASDAQ:SPSC
12,NASDAQ:CRUS
12,NYSE:HII
12,NYSE:RDN
12,NASDAQ:PBPB
12,NYSE:PBH
12,NYSE:ENVA
12,NYSE:ACM
12,NYSE:GHC
12,NYSE:BBW
12,NASDAQ:ABCB
12,NASDAQ:TRMK
12,NASDAQ:LXRX
12,NASDAQ:COST
12,NYSE:IT
12,NASDAQ:KELYA
12,NYSE:VMI
12,NASDAQ:MSEX
12,NASDAQ:MGNI
12,NASDAQ:TILE
12,NASDAQ:TCMD
12,NYSE:UVV
12,NYSE:BBDC
12,NYSE:ANET
12,NYSE:NBR
12,NYSE:OLN
12,NASDAQ:MU
12,NASDAQ:KHC
12,NASDAQ:IPGP
12,NASDAQ:OPCH
12,NASDAQ:FATE
12,NYSE:SO
12,NYSE:TMHC
13,NASDAQ:NTNX
13,NYSE:MSCI
13,NYSE:PAR
13,NASDAQ:PCRX
13,NASDAQ:SANM
13,NYSE:KEY
13,NYSE:CCS
13,NYSE:PBH
13,NYSE:KMB
13,NASDAQ:CYRX
13,NASDAQ:TRUP
13,NASDAQ:ABCB
13,NYSE:PBI
13,NYSE:KOS
13,NYSE:KGC
13,NASDAQ:XP
13,NASDAQ:SEDG
13,NASDAQ:OCSL
13,NYSE:BTU
13,NASDAQ:WDC
13,NYSE:RRC
13,NYSE:NX
13,NASDAQ:PNTG
13,NYSE:KMT
13,NYSE:ALL
13,NYSE:TPX
13,NASDAQ:FHB
13,NYSE:MCK
13,NYSE:MOH
13,NASDAQ:RYTM
13,NYSE:MFC
13,NASDAQ:MORN
13,NASDAQ:GO
13,NYSE:VMI
13,NASDAQ:DOOO
13,NYSE:SRE
13,NYSE:MTD
13,NYSE:MTRN
13,NASDAQ:INDB
13,NASDAQ:SPNS
13,NASDAQ:CRNT
13,NYSE:PPG
13,NASDAQ:MRUS
13,NYSE:ARW
13,NYSE:EVRI
13,NYSE:MCD
13,NYSE:MET
13,NYSE:GHC
13,NASDAQ:SFIX
13,NYSE:PAGS
14,NYSE:HTH
14,NASDAQ:HOPE
14,NASDAQ:PCRX
14,NYSE:ARW
14,NYSE:VST
14,NASDAQ:NEOG
14,NASDAQ:AAOI
14,NASDAQ:ZBRA
14,NASDAQ:TCBI
14,NASDAQ:CSTL
14,NASDAQ:WDC
14,NYSE:HLF
14,NASDAQ:IRMD
14,NYSE:BCC
14,NASDAQ:CRDF
14,NYSE:IBP
14,NYSE:PBI
14,NASDAQ:MDB
14,NASDAQ:PNFP
14,NYSE:FDX
14,NYSE:GKOS
14,NYSE:MTZ
14,NYSE:TFC
14,NASDAQ:TSCO
14,NYSE:TRI
14,NYSE:ROG
14,NYSE:NEM
14,NYSE:IDA
14,NYSE:SMG
14,NYSE:GNRC
14,NYSE:FCF
14,NASDAQ:SAGE
14,NYSE:ELAN
14,NASDAQ:INTC
14,NYSE:UVV
14,NYSE:MLR
14,NYSE:TRU
14,NASDAQ:EBAY
14,NYSE:OMF
14,NYSE:MAS
14,NYSE:BBW
14,NASDAQ:SPSC
14,NASDAQ:PFG
14,NASDAQ:EEFT
14,NASDAQ:OSW
14,NASDAQ:TBBK
14,NYSE:MOH
14,NYSE:CRK
14,NYSE:LC
14,NASDAQ:LIVN
15,NASDAQ:SPSC
15,NYSE:UBER
15,NYSE:SFL
15,NYSE:MTD
15,NASDAQ:ALGN
15,NYSE:TPH
15,NASDAQ:ENTA
15,NASDAQ:MGNI
15,NYSE:STZ
15,NYSE:USM
15,NASDAQ:KHC
15,NYSE:ALLY
15,NASDAQ:SRCL
15,NYSE:VMI
15,NASDAQ:PLAB
15,NYSE:GKOS
15,NYSE:MC
15,NYSE:SMG
15,NYSE:SO
15,NYSE:ES
15,NASDAQ:EVBG
15,NASDAQ:SYBT
15,NYSE:PBI
15,NYSE:CRK
15,NYSE:SD
15,NYSE:OIS
15,NASDAQ:BRP
15,NASDAQ:PEP
15,NYSE:ALL
15,NASDAQ:MTRX
15,NASDAQ:HLIT
15,NYSE:AN
15,NASDAQ:RVNC
15,NASDAQ:SIGA
15,NASDAQ:PNFP
15,NYSE:PAGS
15,NYSE:TREX
15,NASDAQ:MCRB
15,NYSE:WAT
15,NYSE:KMB
15,NASDAQ:PFBC
15,NYSE:FDP
15,NYSE:RRC
15,NASDAQ:LKFN
15,NASDAQ:WIX
15,NYSE:WCN
15,NYSE:FIX
15,NYSE:YUMC
15,NYSE:FL
15,NASDAQ:UAL
16,NYSE:TPR
16,NASDAQ:SANM
16,NASDAQ:SCHL
16,NASDAQ:CSTL
16,NASDAQ:ZS
16,NYSE:USFD
16,NASDAQ:VRA
16,NASDAQ:INTC
16,NYSE:CCS
16,NYSE:TRI
16,NASDAQ:SIGI
16,NYSE:RNG
16,NASDAQ:BRP
16,NASDAQ:NWLI
16,NASDAQ:SRCL
16,NASDAQ:ITRI
16,NASDAQ:VRNT
16,NYSE:BYD
16,NASDAQ:PFG
16,NASDAQ:CAPR
16,NYSE:FHN
16,NYSE:MS
16,NASDAQ:WINA
16,NASDAQ:SIGA
16,NYSE:LXU
16,NYSE:KMT
16,NASDAQ:KELYA
16,NASDAQ:SPSC
16,NASDAQ:NWBI
16,NASDAQ:AEHR
16,NYSE:HOG
16,NYSE:NUE
16,NASDAQ:LSCC
16,NYSE:MYE
16,NASDAQ:ACIW
16,NYSE:LPX
16,NYSE:GHC
16,NASDAQ:EDIT
16,NYSE:KR
16,NASDAQ:MTRX
16,NYSE:GBX
16,NASDAQ:ICUI
16,NYSE:SON
16,NYSE:TMHC
16,NYSE:KW
16,NASDAQ:HWC
16,NYSE:PNR
16,NASDAQ:AOSL
16,NASDAQ:GO
16,NASDAQ:OTTR
17,NASDAQ:BBSI
17,NASDAQ:ICHR
17,NASDAQ:EBAY
17,NYSE:CHGG
17,NASDAQ:IDXX
17,NYSE:HL
17,NYSE:CE
17,NASDAQ:SFM
17,NASDAQ:EVBG
17,NASDAQ:TRS
17,NYSE:GIL
17,NASDAQ:BOKF
17,NYSE:SRE
17,NYSE:MTDR
17,NYSE:LXFR
17,NASDAQ:UFCS
17,NASDAQ:SIGI
17,NASDAQ:HWC
17,NYSE:ORA
17,NASDAQ:QCOM
17,NYSE:JOE
17,NASDAQ:SLM
17,NYSE:CWK
17,NYSE:GM
17,NYSE:USM
17,NASDAQ:MRNA
17,NYSE:HII
17,NYSE:HLIO
17,NYSE:JWN
17,NYSE:CB
17,NYSE:BCC
17,NASDAQ:ZM
17,NASDAQ:POWI
17,NASDAQ:INTU
17,NASDAQ:AEIS
17,NYSE:FSS
17,NASDAQ:VCYT
17,NYSE:EVRI
17,NASDAQ:SFIX
17,NASDAQ:TTMI
17,NYSE:UVV
17,NYSE:TRU
17,NYSE:CCS
17,NASDAQ:SPNS
17,NASDAQ:LITE
17,NASDAQ:ADBE
17,NASDAQ:CGBD
17,NASDAQ:EDIT
17,NASDAQ:JOUT
17,NASDAQ:RCMT
18,NASDAQ:ADBE
18,NYSE:ALK
18,NASDAQ:OTEX
18,NYSE:KEY
18,NYSE:RJF
18,NASDAQ:ICHR
18,NYSE:PKG
18,NYSE:PAR
18,NASDAQ:CTMX
18,NASDAQ:RDNT
18,NASDAQ:DGII
18,NYSE:MOV
18,NASDAQ:NBIX
18,NASDAQ:ATEX
18,NYSE:ES
18,NYSE:HII
18,NYSE:MTDR
18,NYSE:FSS
18,NYSE:OMF
18,NYSE:RRC
18,NASDAQ:MCRB
18,NYSE:GNRC
18,NYSE:MO
18,NYSE:FIX
18,NYSE:EVRG
18,NYSE:STC
18,NYSE:PAG
18,NYSE:BTU
18,NASDAQ:PPBI
18,NASDAQ:TXN
18,NYSE:FF
18,NYSE:SKX
18,NYSE:INSW
18,NYSE:HP
18,NYSE:DBI
18,NYSE:LXFR
18,NYSE:USFD
18,NYSE:USM
18,NYSE:ARCH
18,NASDAQ:LANC
18,NYSE:EW
18,NASDAQ:FIVN
18,NYSE:GIL
18,NYSE:KW
18,NYSE:FVRR
18,NYSE:EGO
18,NASDAQ:TILE
18,NYSE:ALL
18,NASDAQ:PODD
18,NASDAQ:GO
19,NYSE:SEM
19,NASDAQ:SLM
19,NYSE:CPB
19,NYSE:GHC
19,NASDAQ:SPSC
19,NYSE:FF
19,NYSE:OIS
19,NYSE:MTD
19,NYSE:AN
19,NYSE:FCF
19,NYSE:LC
19,NASDAQ:ORLY
19,NYSE:FHN
19,NASDAQ:CGBD
19,NASDAQ:CMCSA
19,NYSE:NBR
19,NASDAQ:PAAS
19,NYSE:JOE
19,NASDAQ:PLAB
19,NASDAQ:SHYF
19,NASDAQ:OLLI
19,NYSE:DDS
19,NYSE:ROG
19,NYSE:LXFR
19,NASDAQ:RDWR
19,NYSE:JEF
19,NYSE:SO
19,NYSE:HII
19,NYSE:PGR
19,NASDAQ:EFSC
19,NYSE:MPC
19,NYSE:MLR
19,NASDAQ:MRNA
19,NASDAQ:KHC
19,NASDAQ:MSFT
19,NASDAQ:SFM
19,NASDAQ:PTCT
19,NASDAQ:AVGO
19,NASDAQ:IRMD
19,NASDAQ:SUPN
19,NASDAQ:TW
19,NYSE:AVNS
19,NASDAQ:WSBC
19,NYSE:CVS
19,NYSE:KGC
19,NASDAQ:RVNC
19,NYSE:QTWO
19,NYSE:CLH
19,NYSE:TRN
19,NASDAQ:SCHL
20,NASDAQ:MGNI
20,NYSE:IBP
20,NASDAQ:PLMR
20,NYSE:LEN
20,NASDAQ:NBTB
20,NYSE:EGY
20,NASDAQ:SAGE
20,NYSE:PLOW
20,NYSE:MFC
20,NASDAQ:CRUS
20,NASDAQ:HLIT
20,NASDAQ:CTMX
20,NASDAQ:MTRX
20,NYSE:BBW
20,NASDAQ:BBSI
20,NASDAQ:MNRO
20,NASDAQ:CHTR
20,NYSE:SBOW
20,NYSE:MPC
20,NYSE:SD
20,NASDAQ:OPCH
20,NASDAQ:ACIW
20,NYSE:FIX
20,NYSE:MTDR
20,NYSE:MYE
20,NYSE:FDP
20,NASDAQ:LRCX
20,NYSE:PKG
20,NYSE:PAG
20,NASDAQ:MBWM
20,NYSE:TDG
20,NYSE:AN
20,NYSE:AG
20,NASDAQ:NMIH
20,NASDAQ:RPD
20,NASDAQ:MDB
20,NYSE:ELAN
20,NYSE:SMP
20,NASDAQ:TXN
20,NASDAQ:PFG
20,NASDAQ:SONO
20,NASDAQ:FCFS
20,NASDAQ:EEFT
20,NASDAQ:TER
20,NASDAQ:ENPH
20,NYSE:GKOS
20,NYSE:DOOR
20,NASDAQ:SPSC
20,NYSE:CWK
20,NASDAQ:VCYT
21,NYSE:WTRG
21,NYSE:SHAK
21,NYSE:PNR
21,NASDAQ:TCMD
21,NYSE:HRTG
21,NASDAQ:FAST
21,NASDAQ:NBIX
21,NYSE:INSW
21,NYSE:LUV
21,NASDAQ:MERC
21,NASDAQ:AAOI
21,NASDAQ:SAGE
21,NYSE:CLH
21,NASDAQ:CRDF
21,NASDAQ:SDGR
21,NASDAQ:MAT
21,NYSE:FDP
21,NASDAQ:VRA
21,NASDAQ:NTNX
21,NYSE:BBDC
21,NYSE:LXU
21,NASDAQ:TRS
21,NYSE:NOV
21,NYSE:FL
21,NYSE:TDG
21,NYSE:OMF
21,NYSE:FHN
21,NYSE:MXL
21,NYSE:SEM
21,NYSE:RDN
21,NYSE:SBOW
21,NASDAQ:KIDS
21,NYSE:FNV
21,NYSE:CE
21,NYSE:TPR
21,NASDAQ:NTAP
21,NASDAQ:PEP
21,NASDAQ:NFLX
21,NASDAQ:RDNT
21,NASDAQ:SPT
21,NASDAQ:EBAY
21,NASDAQ:QRVO
21,NYSE:PBI
21,NYSE:TMHC
21,NASDAQ:LIVN
21,NASDAQ:TCBI
21,NASDAQ:KALU
21,NYSE:GNW
21,NYSE:FDX
21,NASDAQ:POOL
22,NYSE:MCD
22,NASDAQ:EBAY
22,NASDAQ:SFIX
22,NASDAQ:CGBD
22,NASDAQ:TCPC
22,NYSE:VMI
22,NASDAQ:PFBC
22,NASDAQ:CHTR
22,NASDAQ:SIGI
22,NASDAQ:HOPE
22,NASDAQ:SANM
22,NASDAQ:PTCT
22,NASDAQ:SPSC
22,NASDAQ:TRUP
22,NYSE:GMS
22,NASDAQ:MRSN
22,NASDAQ:PEP
22,NASDAQ:MU
22,NYSE:ALL
22,NASDAQ:KIDS
22,NASDAQ:TRS
22,NYSE:HLIO
22,NYSE:PBH
22,NASDAQ:PNFP
22,NYSE:DBI
22,NYSE:SKX
22,NYSE:SHAK
22,NASDAQ:MSEX
22,NYSE:CHGG
22,NASDAQ:PBPB
22,NYSE:PNR
22,NASDAQ:PNTG
22,NYSE:CNP
22,NASDAQ:AEIS
22,NASDAQ:KALU
22,NASDAQ:WDC
22,NYSE:MFC
22,NASDAQ:RDWR
22,NASDAQ:MDB
22,NASDAQ:EXPO
22,NYSE:WGO
22,NYSE:MOV
22,NYSE:ES
22,NASDAQ:LSEA
22,NYSE:TPX
22,NASDAQ:OTTR
22,NYSE:SD
22,NYSE:ACM
22,NASDAQ:INDB
22,NASDAQ:CSTL
23,NASDAQ:DGII
23,NASDAQ:EXPO
23,NASDAQ:ANAB
23,NYSE:TPX
23,NYSE:ASGN
23,NYSE:FIX
23,NASDAQ:ONEW
23,NYSE:PAGS
23,NYSE:TPR
23,NYSE:KEX
23,NYSE:WGO
23,NYSE:FHN
23,NASDAQ:HEES
23,NASDAQ:KIDS
23,NASDAQ:CRDF
23,NASDAQ:FIVN
23,NASDAQ:RYTM
23,NASDAQ:NTNX
23,NASDAQ:TRUP
23,NASDAQ:FBMS
23,NYSE:DE
23,NASDAQ:SDGR
23,NYSE:GMS
23,NYSE:INSW
23,NASDAQ:SHYF
23,NYSE:STC
23,NASDAQ:ORLY
23,NASDAQ:ALGN
23,NYSE:BCC
23,NASDAQ:MRNA
23,NASDAQ:LKFN
23,NASDAQ:TBBK
23,NASDAQ:ICUI
23,NYSE:CMP
23,NYSE:EGO
